,CC_As,Nombres_As,Apellidos_As,Correo_As,Genero_As,Telefono_As,Fecha_Naci_As,Edad_As,Estado_As,Estado_Gratui_As,Estado_Civil_As,Id_Us
132,846012804,Domitila Ainara,Aramburu Montserrat,domitila.aramburu@hotmail.com,F,959399118,3/9/1995,27,Inactivo,Sin gratuidad,Soltero/a,a69d9528-74f4-11ed-8c78-0242ac1c000c
133,877757284,Josué Leandro,Nuñez Valera,josué.nuñez@hotmail.com,M,987935061,7/5/2002,20,Activo,Perdida gratuidad temporal,Soltero/a,a69d95be-74f4-11ed-8c78-0242ac1c000c
134,2269719836,Rosa Mireia,Amaya Anguita,rosa.amaya@hotmail.com,F,912345928,19/10/1998,24,Inactivo,Sin gratuidad,Casado/a,a69d9654-74f4-11ed-8c78-0242ac1c000c
135,2115788081,Dionisio Curro,Castells Vila,dionisio.castells@hotmail.com,M,962603328,12/7/1996,26,Inactivo,Gratuidad,Soltero/a,a69d96ea-74f4-11ed-8c78-0242ac1c000c
136,1652549873,Juan Francisco Jerónimo,Alvarado Cáceres,juan francisco.alvarado@hotmail.com,M,916923598,16/10/1989,33,Activo,Perdida gratuidad temporal,Viudo/a,a69d9776-74f4-11ed-8c78-0242ac1c000c
137,1592188759,Micaela Fidela,Arias Sarabia,micaela.arias@hotmail.com,F,975362561,30/7/1987,35,Activo,Sin gratuidad,Divorciado,a69d980c-74f4-11ed-8c78-0242ac1c000c
138,498213225,Agustín Inocencio,Carreras Torrijos,agustín.carreras@hotmail.com,M,940214445,31/8/1988,34,Activo,Perdida gratuidad temporal,Viudo/a,a69d9898-74f4-11ed-8c78-0242ac1c000c
139,978094373,Úrsula Melania,Olivera Román,úrsula.olivera@hotmail.com,F,972513321,28/2/2004,18,Activo,Perdida gratuidad temporal,Viudo/a,a69d992e-74f4-11ed-8c78-0242ac1c000c
140,606889760,Anastasia Delia,Pereira Torres,anastasia.pereira@hotmail.com,F,956416115,5/7/1992,30,Activo,Perdida gratuidad temporal,Union Libre,a69d99c4-74f4-11ed-8c78-0242ac1c000c
141,594428643,Noa Eliana,Cerdá Diego,noa.cerdá@hotmail.com,F,949914877,18/3/1993,29,Activo,Gratuidad,Soltero/a,a69d9a50-74f4-11ed-8c78-0242ac1c000c
142,1643715446,Gracia Reina,Talavera Sans,gracia.talavera@hotmail.com,F,914686949,27/4/2004,18,Inactivo,Perdida gratuidad temporal,Soltero/a,a69d9adc-74f4-11ed-8c78-0242ac1c000c
143,2364184441,Nayara Manuelita,Sanmartín Sedano,nayara.sanmartín@hotmail.com,F,939833186,27/12/2003,18,Activo,Gratuidad,Soltero/a,a69d9b72-74f4-11ed-8c78-0242ac1c000c
144,1471924391,Nieves Ana Sofía,Nieto Quintanilla,nieves.nieto@hotmail.com,F,935796582,20/3/2004,18,Activo,Gratuidad,Divorciado,a69d9c08-74f4-11ed-8c78-0242ac1c000c
145,284674607,Curro Adrián,Carvajal Araujo,curro.carvajal@hotmail.com,M,976185670,28/10/1999,23,Inactivo,Sin gratuidad,Soltero/a,a69dd0f6-74f4-11ed-8c78-0242ac1c000c
146,2189359571,Paulina Perla,Agullo Abella,paulina.agullo@hotmail.com,F,943473742,7/11/1990,32,Activo,Sin gratuidad,Soltero/a,a69dd380-74f4-11ed-8c78-0242ac1c000c
147,2261836382,Blas Marcos,Grande Viana,blas.grande@hotmail.com,M,929386161,30/12/1996,25,Activo,Perdida gratuidad temporal,Soltero/a,a69dd47a-74f4-11ed-8c78-0242ac1c000c
148,1752896346,Ciro Cirino,Tejero Sosa,ciro.tejero@hotmail.com,M,996646848,10/7/2002,20,Inactivo,Perdida gratuidad temporal,Soltero/a,a69dd556-74f4-11ed-8c78-0242ac1c000c
149,1637561190,Custodio Raimundo,Dávila Maldonado,custodio.dávila@hotmail.com,M,910947476,14/4/2003,19,Inactivo,Perdida gratuidad temporal,Viudo/a,a69dd6e6-74f4-11ed-8c78-0242ac1c000c
150,2238017770,Cesar Timoteo,Melero Ribas,cesar.melero@hotmail.com,M,956735943,2/7/1997,25,Inactivo,Perdida gratuidad temporal,Divorciado,a69dd7ae-74f4-11ed-8c78-0242ac1c000c
151,286756307,Paula Josefina,Sobrino Escribano,paula.sobrino@hotmail.com,F,911729203,9/2/1990,32,Inactivo,Sin gratuidad,Divorciado,a69dd880-74f4-11ed-8c78-0242ac1c000c
152,2397660519,Calixta Nieves,Niño Navas,calixta.niño@hotmail.com,F,962821474,21/1/1998,24,Inactivo,Sin gratuidad,Soltero/a,a69dd93e-74f4-11ed-8c78-0242ac1c000c
153,758014218,Bautista Danilo,Caparrós Peiró,bautista.caparrós@hotmail.com,M,991921298,13/6/1982,40,Inactivo,Perdida gratuidad temporal,Union Libre,a69dda06-74f4-11ed-8c78-0242ac1c000c
154,1503165154,Jonatan Bautista,Manso Caparrós,jonatan.manso@hotmail.com,M,927716673,29/3/1999,23,Activo,Sin gratuidad,Union Libre,a69ddac4-74f4-11ed-8c78-0242ac1c000c
155,562059993,Aroa Mercedes,Acedo Durán,aroa.acedo@hotmail.com,F,910234649,19/7/2006,16,Inactivo,Sin gratuidad,Divorciado,a69ddb82-74f4-11ed-8c78-0242ac1c000c
156,1374111699,Donato Elías,Tovar Ros,donato.tovar@hotmail.com,M,939295823,14/5/2001,21,Inactivo,Gratuidad,Soltero/a,a69ddc2c-74f4-11ed-8c78-0242ac1c000c
157,1184634074,Damián Augusto,Riera Carnero,damián.riera@hotmail.com,M,964855838,13/6/1982,40,Activo,Sin gratuidad,Casado/a,a69dfab8-74f4-11ed-8c78-0242ac1c000c
158,2243414920,María Dolores Amelia,Guitart Bauzà,maría dolores.guitart@hotmail.com,F,991271537,21/2/2001,21,Activo,Gratuidad,Casado/a,a69e2e16-74f4-11ed-8c78-0242ac1c000c
159,1092407728,Nazaret Valero,Aguado Bonilla,nazaret.aguado@hotmail.com,M,996080829,7/3/1981,41,Activo,Sin gratuidad,Casado/a,a69e2f10-74f4-11ed-8c78-0242ac1c000c
160,702010477,Pastora Tatiana,Azorin Palacios,pastora.azorin@hotmail.com,F,916908925,30/10/1993,29,Inactivo,Sin gratuidad,Casado/a,a69e2fba-74f4-11ed-8c78-0242ac1c000c
161,1656286165,Benita Rosalina,Ponce Heredia,benita.ponce@hotmail.com,F,972051695,6/9/1994,28,Activo,Perdida gratuidad temporal,Soltero/a,a69e3050-74f4-11ed-8c78-0242ac1c000c
162,141714362,Maximiliano Victor,Barrena Pavón,maximiliano.barrena@hotmail.com,M,910240582,11/9/1989,33,Inactivo,Perdida gratuidad temporal,Divorciado,a69e30e6-74f4-11ed-8c78-0242ac1c000c
163,2395251466,Tecla Rosalía,Bonilla Carmona,tecla.bonilla@hotmail.com,F,946651889,13/3/2005,17,Inactivo,Perdida gratuidad temporal,Casado/a,a69e3172-74f4-11ed-8c78-0242ac1c000c
164,221193342,Venceslás Emilio,Gomila Rovira,venceslás.gomila@hotmail.com,M,980363182,10/10/1996,26,Activo,Sin gratuidad,Casado/a,a69e3208-74f4-11ed-8c78-0242ac1c000c
165,214222337,Fortunato Jose Angel,Fuertes Arnau,fortunato.fuertes@hotmail.com,M,972228378,2/1/1998,24,Activo,Sin gratuidad,Union Libre,a69e3294-74f4-11ed-8c78-0242ac1c000c
166,686811398,Chus Juana,Pinto Cuesta,chus.pinto@hotmail.com,F,973212816,28/12/1986,35,Activo,Sin gratuidad,Soltero/a,a69e3320-74f4-11ed-8c78-0242ac1c000c
167,2325438895,Joan Feliciano,Guardiola Campos,joan.guardiola@hotmail.com,M,996736406,23/3/1990,32,Inactivo,Gratuidad,Union Libre,a69e33b6-74f4-11ed-8c78-0242ac1c000c
168,440312966,Lola Lucila,Mir Riba,lola.mir@hotmail.com,F,961582601,9/4/1996,26,Activo,Gratuidad,Casado/a,a69e3442-74f4-11ed-8c78-0242ac1c000c
169,2413025796,Isaura Petrona,Merino Soto,isaura.merino@hotmail.com,F,992959840,25/8/2000,22,Inactivo,Sin gratuidad,Viudo/a,a69e34ce-74f4-11ed-8c78-0242ac1c000c
170,1177315495,Eustaquio Wálter,Artigas Exposito,eustaquio.artigas@hotmail.com,M,999631264,20/1/1986,36,Inactivo,Gratuidad,Union Libre,a69e35b4-74f4-11ed-8c78-0242ac1c000c
171,1344843159,Concepción Gala,Abella Martin,concepción.abella@hotmail.com,F,995593009,24/11/2000,22,Activo,Sin gratuidad,Viudo/a,a69e365e-74f4-11ed-8c78-0242ac1c000c
172,407040659,Carmela Lucila,Rocha Rosa,carmela.rocha@hotmail.com,F,911803447,18/7/1997,25,Activo,Sin gratuidad,Viudo/a,a69e36f4-74f4-11ed-8c78-0242ac1c000c
173,1668327284,Toribio Aarón,Miranda Solé,toribio.miranda@hotmail.com,M,987576589,10/4/1996,26,Inactivo,Perdida gratuidad temporal,Soltero/a,a69e378a-74f4-11ed-8c78-0242ac1c000c
174,2359891310,Isidora Elba,Arnal Coello,isidora.arnal@hotmail.com,F,949046903,22/4/1987,35,Inactivo,Sin gratuidad,Soltero/a,a69e382a-74f4-11ed-8c78-0242ac1c000c
175,2064649331,Edelmiro Pastor,Rosa Checa,edelmiro.rosa@hotmail.com,M,919998516,14/6/1982,40,Inactivo,Gratuidad,Divorciado,a69e38c0-74f4-11ed-8c78-0242ac1c000c
176,1136008263,Emigdio Duilio,Pla Barbero,emigdio.pla@hotmail.com,M,941974813,21/4/1982,40,Activo,Gratuidad,Union Libre,a69e39ce-74f4-11ed-8c78-0242ac1c000c
177,364277977,Marcos Renato,Alegria Rios,marcos.alegria@hotmail.com,M,997892208,15/6/1983,39,Activo,Gratuidad,Casado/a,a69eb49e-74f4-11ed-8c78-0242ac1c000c
178,2099981643,Aristides Ignacio,Higueras Lumbreras,aristides.higueras@hotmail.com,M,953807295,12/10/1996,26,Activo,Gratuidad,Divorciado,a69eb796-74f4-11ed-8c78-0242ac1c000c
179,1862257097,Dulce Lilia,Toledo Pozo,dulce.toledo@hotmail.com,F,931429234,1/3/1992,30,Activo,Sin gratuidad,Soltero/a,a69eb89a-74f4-11ed-8c78-0242ac1c000c
180,2447158765,Balduino Abel,Rosselló Barral,balduino.rosselló@hotmail.com,M,934772587,4/12/1997,25,Inactivo,Gratuidad,Soltero/a,a69eb958-74f4-11ed-8c78-0242ac1c000c
181,1370153329,Eva Calixta,Sala Carbajo,eva.sala@hotmail.com,F,985045273,8/11/1980,42,Inactivo,Perdida gratuidad temporal,Soltero/a,a69eba16-74f4-11ed-8c78-0242ac1c000c
182,2434121671,Maristela Liliana,Guillen Estrada,maristela.guillen@hotmail.com,F,913864590,26/2/2003,19,Inactivo,Gratuidad,Divorciado,a69ebac0-74f4-11ed-8c78-0242ac1c000c
183,834597996,Lupe Pío,León Llamas,lupe.león@hotmail.com,M,936873740,12/3/1998,24,Activo,Sin gratuidad,Union Libre,a69ebb74-74f4-11ed-8c78-0242ac1c000c
184,2126380271,Montserrat Amaya,Vallejo Nieto,montserrat.vallejo@hotmail.com,F,942738506,17/4/1982,40,Activo,Perdida gratuidad temporal,Divorciado,a69ebc28-74f4-11ed-8c78-0242ac1c000c
185,139974049,Rosenda Maite,Perales Vazquez,rosenda.perales@hotmail.com,F,931960607,6/10/1989,33,Inactivo,Gratuidad,Divorciado,a69ebcd2-74f4-11ed-8c78-0242ac1c000c
186,2374507778,Evita Anselma,Pedrosa Cobos,evita.pedrosa@hotmail.com,F,921086848,25/9/1996,26,Activo,Perdida gratuidad temporal,Casado/a,a69ebd86-74f4-11ed-8c78-0242ac1c000c
187,1390497207,Urbano Marc,Rocha Cuervo,urbano.rocha@hotmail.com,M,929074556,21/6/2006,16,Inactivo,Perdida gratuidad temporal,Viudo/a,a69ebe30-74f4-11ed-8c78-0242ac1c000c
188,1444872700,Artemio Aitor,Zurita Cañas,artemio.zurita@hotmail.com,M,998404623,21/6/1981,41,Activo,Sin gratuidad,Viudo/a,a69ebee4-74f4-11ed-8c78-0242ac1c000c
189,670966026,Epifanio Wilfredo,Huertas Vargas,epifanio.huertas@hotmail.com,M,965303006,26/10/2001,21,Activo,Perdida gratuidad temporal,Union Libre,a69ebf98-74f4-11ed-8c78-0242ac1c000c
190,2187757239,Melisa Pascuala,Robledo Bello,melisa.robledo@hotmail.com,F,921157192,5/11/1992,30,Inactivo,Gratuidad,Soltero/a,a69ec056-74f4-11ed-8c78-0242ac1c000c
191,959251390,Prudencia Selena,Uría Ibañez,prudencia.uría@hotmail.com,F,970697791,7/3/2003,19,Activo,Gratuidad,Divorciado,a69ec100-74f4-11ed-8c78-0242ac1c000c
192,721816342,Modesta Noelia,Vaquero Salazar,modesta.vaquero@hotmail.com,F,916425865,29/1/2002,20,Activo,Gratuidad,Union Libre,a69ec1c8-74f4-11ed-8c78-0242ac1c000c
193,634977752,Elías Camilo,Miró Larrañaga,elías.miró@hotmail.com,M,925134965,24/1/1993,29,Inactivo,Perdida gratuidad temporal,Viudo/a,a69ec286-74f4-11ed-8c78-0242ac1c000c
194,374701873,Angelina Griselda,Mate Segovia,angelina.mate@hotmail.com,F,915997801,8/8/1990,32,Activo,Gratuidad,Casado/a,a69ec33a-74f4-11ed-8c78-0242ac1c000c
195,530831054,Nilo Marino,Nogués Beltrán,nilo.nogués@hotmail.com,M,959597699,11/5/1992,30,Inactivo,Sin gratuidad,Soltero/a,a69f0caa-74f4-11ed-8c78-0242ac1c000c
196,2109452008,Guillermo Jose Ramón,Corral Peinado,guillermo.corral@hotmail.com,M,927859120,15/11/1995,27,Activo,Sin gratuidad,Union Libre,a69f0fc0-74f4-11ed-8c78-0242ac1c000c
197,903207042,Úrsula Elisa,Moles Ayuso,úrsula.moles@hotmail.com,F,983208863,12/9/1989,33,Activo,Gratuidad,Union Libre,a69f10c4-74f4-11ed-8c78-0242ac1c000c
198,1615001967,Dionisio Wálter,Ballester Mendizábal,dionisio.ballester@hotmail.com,M,971078668,18/10/1990,32,Activo,Perdida gratuidad temporal,Divorciado,a69f11a0-74f4-11ed-8c78-0242ac1c000c
199,1301606141,Vinicio Chus,Palmer Fabregat,vinicio.palmer@hotmail.com,M,907885850,23/2/2003,19,Inactivo,Perdida gratuidad temporal,Union Libre,a69f125e-74f4-11ed-8c78-0242ac1c000c
200,1445310184,Gervasio Aurelio,Girona Zurita,gervasio.girona@hotmail.com,M,944959154,8/3/1983,39,Inactivo,Perdida gratuidad temporal,Soltero/a,a69f131c-74f4-11ed-8c78-0242ac1c000c
201,857703670,Rodolfo Virgilio,Vilaplana Escolano,rodolfo.vilaplana@hotmail.com,M,956981979,28/12/1987,34,Activo,Sin gratuidad,Viudo/a,a69f13d0-74f4-11ed-8c78-0242ac1c000c
202,1058990484,Luciana Mireia,Llopis Marti,luciana.llopis@hotmail.com,F,922862554,24/11/1987,35,Inactivo,Sin gratuidad,Divorciado,a69f1560-74f4-11ed-8c78-0242ac1c000c
203,1497119730,Delfina Begoña,Mateu Pou,delfina.mateu@hotmail.com,F,920137697,5/2/1992,30,Activo,Perdida gratuidad temporal,Viudo/a,a69f1628-74f4-11ed-8c78-0242ac1c000c
204,1796740200,Artemio Alcides,Orozco Villalba,artemio.orozco@hotmail.com,M,903848113,18/1/1986,36,Activo,Perdida gratuidad temporal,Viudo/a,a69f16dc-74f4-11ed-8c78-0242ac1c000c
205,490157210,Alberto Álvaro,Berrocal Núñez,alberto.berrocal@hotmail.com,M,970724251,9/2/1998,24,Inactivo,Sin gratuidad,Soltero/a,a69f1790-74f4-11ed-8c78-0242ac1c000c
206,1366457312,Adelia Adela,Alberto Exposito,adelia.alberto@hotmail.com,F,901900552,6/8/2005,17,Activo,Perdida gratuidad temporal,Divorciado,a69f553e-74f4-11ed-8c78-0242ac1c000c
207,1404359285,Evita Almudena,Llanos Quintanilla,evita.llanos@hotmail.com,F,900754090,25/4/1986,36,Activo,Sin gratuidad,Viudo/a,a69f5700-74f4-11ed-8c78-0242ac1c000c
208,601004575,Heraclio Félix,Vazquez Nadal,heraclio.vazquez@hotmail.com,M,999960736,17/3/2004,18,Activo,Sin gratuidad,Viudo/a,a69f57e6-74f4-11ed-8c78-0242ac1c000c
209,152301251,Calixto Ruperto,Capdevila Amo,calixto.capdevila@hotmail.com,M,907244833,28/9/1993,29,Inactivo,Sin gratuidad,Soltero/a,a69f58b8-74f4-11ed-8c78-0242ac1c000c
210,1100709120,Alfonso Eric,Sevillano Aller,alfonso.sevillano@hotmail.com,M,947824369,10/6/2001,21,Inactivo,Sin gratuidad,Casado/a,a69f5976-74f4-11ed-8c78-0242ac1c000c
211,1701251574,Leopoldo Narciso,Vicente Cerdá,leopoldo.vicente@hotmail.com,M,909606056,5/12/2005,17,Activo,Sin gratuidad,Viudo/a,a69f5a34-74f4-11ed-8c78-0242ac1c000c
212,354596582,Glauco Calisto,Abellán Heredia,glauco.abellán@hotmail.com,M,993769485,17/9/1980,42,Activo,Perdida gratuidad temporal,Soltero/a,a69f5af2-74f4-11ed-8c78-0242ac1c000c
213,134393906,Calixta Catalina,Barrios Aguirre,calixta.barrios@hotmail.com,F,925233998,9/9/1997,25,Inactivo,Sin gratuidad,Divorciado,a69f5ba6-74f4-11ed-8c78-0242ac1c000c
214,768506380,Francisco Jose Nicolás,Herrero Alsina,francisco jose.herrero@hotmail.com,M,939358949,12/11/1985,37,Activo,Perdida gratuidad temporal,Union Libre,a69f5c64-74f4-11ed-8c78-0242ac1c000c
215,1921368826,Tito Venceslás,Mayo Esteban,tito.mayo@hotmail.com,M,972204898,2/10/2000,22,Inactivo,Gratuidad,Casado/a,a69f7a1e-74f4-11ed-8c78-0242ac1c000c
216,986116733,Rafael Roberto,Serra Cabanillas,rafael.serra@hotmail.com,M,918893114,21/8/1994,28,Activo,Sin gratuidad,Casado/a,a69f7ca8-74f4-11ed-8c78-0242ac1c000c
217,1793576328,Pablo Salomón,Gras Mate,pablo.gras@hotmail.com,M,926383467,14/3/1987,35,Activo,Sin gratuidad,Viudo/a,a69f7da2-74f4-11ed-8c78-0242ac1c000c
218,1769854800,Inés Irma,Campo Morillo,inés.campo@hotmail.com,F,950734167,25/9/1989,33,Inactivo,Perdida gratuidad temporal,Casado/a,a69f7e74-74f4-11ed-8c78-0242ac1c000c
219,2476034058,Victorino Olegario,Benavente Campos,victorino.benavente@hotmail.com,M,954608216,17/3/1998,24,Activo,Perdida gratuidad temporal,Divorciado,a69f7f32-74f4-11ed-8c78-0242ac1c000c
220,1997926830,Remigio Cirino,Vaquero Múgica,remigio.vaquero@hotmail.com,M,945927320,14/12/1985,36,Inactivo,Gratuidad,Divorciado,a69f7fe6-74f4-11ed-8c78-0242ac1c000c
221,669655567,Alfonso Nazaret,Conesa Balaguer,alfonso.conesa@hotmail.com,M,936229528,10/2/1992,30,Activo,Sin gratuidad,Soltero/a,a69f809a-74f4-11ed-8c78-0242ac1c000c
222,2186145910,Primitiva Adelaida,Solana Salmerón,primitiva.solana@hotmail.com,F,908439498,25/1/1995,27,Activo,Perdida gratuidad temporal,Soltero/a,a69f813a-74f4-11ed-8c78-0242ac1c000c
223,772696727,Reynaldo Eduardo,Blanch Velázquez,reynaldo.blanch@hotmail.com,M,921221968,1/6/1986,36,Activo,Perdida gratuidad temporal,Divorciado,a69f81da-74f4-11ed-8c78-0242ac1c000c
224,1326414821,Pastor Agapito,Viña Planas,pastor.viña@hotmail.com,M,902585211,21/6/2000,22,Activo,Perdida gratuidad temporal,Soltero/a,a69f8284-74f4-11ed-8c78-0242ac1c000c
225,533993457,Fabián Jonatan,Quirós Galán,fabián.quirós@hotmail.com,M,908485213,26/6/1984,38,Inactivo,Gratuidad,Viudo/a,a6a00bc8-74f4-11ed-8c78-0242ac1c000c
226,1437296633,Juan Manuel José Manuel,Tello Lillo,juan manuel.tello@hotmail.com,M,906665732,5/9/1998,24,Inactivo,Perdida gratuidad temporal,Divorciado,a6a0c392-74f4-11ed-8c78-0242ac1c000c
227,1074934832,Encarnacion Emperatriz,Pulido Losa,encarnacion.pulido@hotmail.com,F,932101325,18/4/1982,40,Inactivo,Perdida gratuidad temporal,Viudo/a,a6a0c874-74f4-11ed-8c78-0242ac1c000c
228,222928105,Juan José Bruno,Sobrino Sans,juan josé.sobrino@hotmail.com,M,991923724,28/2/1988,34,Activo,Perdida gratuidad temporal,Union Libre,a6a0c9a0-74f4-11ed-8c78-0242ac1c000c
229,1494000018,Galo Luis,Barros Acosta,galo.barros@hotmail.com,M,929422439,23/3/1990,32,Activo,Sin gratuidad,Casado/a,a6a0ca68-74f4-11ed-8c78-0242ac1c000c
230,2254385511,Esteban Jesús,Parejo Luján,esteban.parejo@hotmail.com,M,932403680,1/10/2003,19,Inactivo,Gratuidad,Soltero/a,a6a0cb30-74f4-11ed-8c78-0242ac1c000c
231,445424426,Juan Manuel Benjamín,Alberdi Arco,juan manuel.alberdi@hotmail.com,M,976362271,30/11/1983,39,Activo,Perdida gratuidad temporal,Union Libre,a6a0cbf8-74f4-11ed-8c78-0242ac1c000c
232,2195842842,Abraham Pelayo,Suarez Barberá,abraham.suarez@hotmail.com,M,929819005,4/8/1980,42,Inactivo,Gratuidad,Soltero/a,a6a0ccb6-74f4-11ed-8c78-0242ac1c000c
233,478829936,Roxana Micaela,Terrón Alcántara,roxana.terrón@hotmail.com,F,918053963,5/11/1986,36,Inactivo,Perdida gratuidad temporal,Viudo/a,a6a0cd6a-74f4-11ed-8c78-0242ac1c000c
234,474589506,Alejandra Yéssica,Muñoz Huguet,alejandra.muñoz@hotmail.com,F,998621151,14/9/1993,29,Activo,Sin gratuidad,Soltero/a,a6a0ce46-74f4-11ed-8c78-0242ac1c000c
235,1149735992,Marisol Brunilda,Ochoa Palomar,marisol.ochoa@hotmail.com,F,973480677,30/5/1987,35,Activo,Perdida gratuidad temporal,Casado/a,a6a0cefa-74f4-11ed-8c78-0242ac1c000c
236,1015441594,Victorino Poncio,Cerezo Echevarría,victorino.cerezo@hotmail.com,M,907127564,6/7/2004,18,Activo,Sin gratuidad,Divorciado,a6a0cfc2-74f4-11ed-8c78-0242ac1c000c
237,307597520,Mayte Apolonia,Duque Gisbert,mayte.duque@hotmail.com,F,927696247,16/12/1998,23,Inactivo,Gratuidad,Union Libre,a6a0d06c-74f4-11ed-8c78-0242ac1c000c
238,2400650598,Consuelo Nadia,Alcalá Mas,consuelo.alcalá@hotmail.com,F,906157586,14/3/1990,32,Inactivo,Perdida gratuidad temporal,Union Libre,a6a0d116-74f4-11ed-8c78-0242ac1c000c
239,445768935,Eusebio Juanito,Fabregat Mariño,eusebio.fabregat@hotmail.com,M,940246639,16/1/1994,28,Inactivo,Gratuidad,Viudo/a,a6a10190-74f4-11ed-8c78-0242ac1c000c
240,454977278,Gervasio Nico,Puga Heras,gervasio.puga@hotmail.com,M,928021668,8/8/1989,33,Inactivo,Gratuidad,Divorciado,a6a1055a-74f4-11ed-8c78-0242ac1c000c
241,650730972,Chucho Glauco,Codina Calderon,chucho.codina@hotmail.com,M,938169902,23/12/1985,36,Activo,Sin gratuidad,Soltero/a,a6a10672-74f4-11ed-8c78-0242ac1c000c
242,1228103084,Cipriano Vito,Barrera Robledo,cipriano.barrera@hotmail.com,M,951467699,14/8/1991,31,Inactivo,Sin gratuidad,Union Libre,a6a10758-74f4-11ed-8c78-0242ac1c000c
243,621819501,Bienvenida Cecilia,Morán Bustamante,bienvenida.morán@hotmail.com,F,933234951,10/7/1986,36,Activo,Perdida gratuidad temporal,Casado/a,a6a1082a-74f4-11ed-8c78-0242ac1c000c
244,1670497983,Jorge Heliodoro,Díez Sarabia,jorge.díez@hotmail.com,M,927875088,22/12/1997,24,Inactivo,Perdida gratuidad temporal,Divorciado,a6a108f2-74f4-11ed-8c78-0242ac1c000c
245,1497061694,Nilda Adela,Salcedo Ríos,nilda.salcedo@hotmail.com,F,912660503,14/6/1992,30,Inactivo,Sin gratuidad,Divorciado,a6a109ba-74f4-11ed-8c78-0242ac1c000c
246,1590972478,Roldán Luís,Cuevas Peral,roldán.cuevas@hotmail.com,M,981665075,25/9/2001,21,Activo,Sin gratuidad,Casado/a,a6a10a82-74f4-11ed-8c78-0242ac1c000c
247,1297864914,Herminia Estefanía,Hoyos Samper,herminia.hoyos@hotmail.com,F,962172138,22/4/2003,19,Inactivo,Gratuidad,Divorciado,a6a10b40-74f4-11ed-8c78-0242ac1c000c
248,435602042,Flavia Sandra,Hierro Guerrero,flavia.hierro@hotmail.com,F,941563978,9/12/1988,33,Inactivo,Gratuidad,Casado/a,a6a10c08-74f4-11ed-8c78-0242ac1c000c
249,2171367787,Sergio Juan Pablo,Domínguez Barros,sergio.domínguez@hotmail.com,M,943626588,23/3/1993,29,Inactivo,Perdida gratuidad temporal,Viudo/a,a6a10cc6-74f4-11ed-8c78-0242ac1c000c
250,931774775,Consuelo Noelia,Rivera Rodriguez,consuelo.rivera@hotmail.com,F,988480170,17/6/1985,37,Inactivo,Sin gratuidad,Casado/a,a6a10d70-74f4-11ed-8c78-0242ac1c000c
251,164433632,Evangelina Graciana,Rico Segura,evangelina.rico@hotmail.com,F,989494069,9/9/1998,24,Inactivo,Sin gratuidad,Divorciado,a6a10e24-74f4-11ed-8c78-0242ac1c000c
252,616486854,Maxi Nacho,Durán Arenas,maxi.durán@hotmail.com,M,939503092,29/11/1985,37,Inactivo,Perdida gratuidad temporal,Casado/a,a6a10ed8-74f4-11ed-8c78-0242ac1c000c
253,2322397656,Emiliano José Mari,Hoyos Zamora,emiliano.hoyos@hotmail.com,M,922573692,1/2/1987,35,Inactivo,Perdida gratuidad temporal,Viudo/a,a6a10f8c-74f4-11ed-8c78-0242ac1c000c
254,2242245094,Teófilo Fito,Elías Riba,teófilo.elías@hotmail.com,M,948391632,10/11/2004,18,Activo,Perdida gratuidad temporal,Casado/a,a6a110f4-74f4-11ed-8c78-0242ac1c000c
255,250352855,Estela Estrella,Peinado Coll,estela.peinado@hotmail.com,F,974973343,26/7/1990,32,Activo,Sin gratuidad,Casado/a,a6a111bc-74f4-11ed-8c78-0242ac1c000c
256,518070771,Alexandra Tatiana,Cuevas Parejo,alexandra.cuevas@hotmail.com,F,987768570,25/7/1993,29,Activo,Gratuidad,Union Libre,a6a11266-74f4-11ed-8c78-0242ac1c000c
257,1362241149,Delfina Amor,Pino Viña,delfina.pino@hotmail.com,F,954535492,24/11/1989,33,Inactivo,Sin gratuidad,Union Libre,a6a11310-74f4-11ed-8c78-0242ac1c000c
258,166469014,Mateo Balduino,Mulet Farré,mateo.mulet@hotmail.com,M,963047729,24/6/1993,29,Activo,Perdida gratuidad temporal,Soltero/a,a6a113b0-74f4-11ed-8c78-0242ac1c000c
259,680971016,Celso Demetrio,Peña Girona,celso.peña@hotmail.com,M,981186469,17/10/1989,33,Activo,Sin gratuidad,Soltero/a,a6a11450-74f4-11ed-8c78-0242ac1c000c
260,1514817695,Jacinto Gabriel,Cepeda Juan,jacinto.cepeda@hotmail.com,M,983384279,11/11/2004,18,Activo,Sin gratuidad,Soltero/a,a6a114fa-74f4-11ed-8c78-0242ac1c000c
261,2346812228,Milagros Rosalía,Peiró Andrade,milagros.peiró@hotmail.com,F,978745627,1/5/2005,17,Inactivo,Gratuidad,Viudo/a,a6a1159a-74f4-11ed-8c78-0242ac1c000c
262,1303797261,Socorro Nazaret,Vara Riquelme,socorro.vara@hotmail.com,F,911359233,5/9/1982,40,Activo,Gratuidad,Viudo/a,a6a11644-74f4-11ed-8c78-0242ac1c000c
263,1211136407,Beatriz Rocío,Caparrós Jiménez,beatriz.caparrós@hotmail.com,F,990527013,18/6/2000,22,Activo,Gratuidad,Casado/a,a6a11702-74f4-11ed-8c78-0242ac1c000c
264,1163006305,Balduino Sebastián,Zamora Amaya,balduino.zamora@hotmail.com,M,936401003,12/7/1996,26,Activo,Gratuidad,Divorciado,a6a117a2-74f4-11ed-8c78-0242ac1c000c
